Project,Fundraise,Pre-valuation,Stage,Investors,Category,Date,Year,Month,Quarter,Valuation_Multiple
Superform,3.0,30.0,Strategic Round,Polychain Capital,DeFi,2024-12-12,2024,2024-12,2024Q4,10.0
Superform,3.0,30.0,Strategic Round,CMT Digital,DeFi,2024-12-12,2024,2024-12,2024Q4,10.0
Superform,3.0,30.0,Strategic Round,Strobe (Prev. BlockTower Capital),DeFi,2024-12-12,2024,2024-12,2024Q4,10.0
Superform,3.0,30.0,Strategic Round,Amber Group,DeFi,2024-12-12,2024,2024-12,2024Q4,10.0
Superform,3.0,30.0,Strategic Round,Maven 11 Capital,DeFi,2024-12-12,2024,2024-12,2024Q4,10.0
Superform,3.0,30.0,Strategic Round,VanEck,DeFi,2024-12-12,2024,2024-12,2024Q4,10.0
Superform,3.0,30.0,Strategic Round,Heartcore Capital,DeFi,2024-12-12,2024,2024-12,2024Q4,10.0
Superform,3.0,30.0,Strategic Round,Node VC,DeFi,2024-12-12,2024,2024-12,2024Q4,10.0
Superform,3.0,30.0,Strategic Round,Up Top,DeFi,2024-12-12,2024,2024-12,2024Q4,10.0
Superform,3.0,30.0,Strategic Round,Schlag,DeFi,2024-12-12,2024,2024-12,2024Q4,10.0
Uranium Digital,2.0,17.0,Pre-seed,Framework Ventures,DeFi,2024-12-12,2024,2024-12,2024Q4,8.5
Uranium Digital,2.0,17.0,Pre-seed,Santiago Roel Santos,DeFi,2024-12-12,2024,2024-12,2024Q4,8.5
Uranium Digital,2.0,17.0,Pre-seed,Marc Weinstein,DeFi,2024-12-12,2024,2024-12,2024Q4,8.5
Uranium Digital,2.0,17.0,Pre-seed,Portal Ventures,DeFi,2024-12-12,2024,2024-12,2024Q4,8.5
Uranium Digital,2.0,17.0,Pre-seed,Karatage,DeFi,2024-12-12,2024,2024-12,2024Q4,8.5
Uranium Digital,2.0,17.0,Pre-seed,Jason Yanowitz,DeFi,2024-12-12,2024,2024-12,2024Q4,8.5
Uranium Digital,2.0,17.0,Pre-seed,John Kikko,DeFi,2024-12-12,2024,2024-12,2024Q4,8.5
Uranium Digital,2.0,17.0,Pre-seed,Alex Svanevik,DeFi,2024-12-12,2024,2024-12,2024Q4,8.5
OPEN,15.0,150.0,Funding Round,IPN Foundation,Blockchain Service,2024-12-12,2024,2024-12,2024Q4,10.0
SOAR,5.0,45.0,Funding Round,DWF Labs,DePIN,2024-12-11,2024,2024-12,2024Q4,9.0
SOAR,5.0,45.0,Funding Round,Chorus One,DePIN,2024-12-11,2024,2024-12,2024Q4,9.0
SOAR,5.0,45.0,Funding Round,Elevate Ventures,DePIN,2024-12-11,2024,2024-12,2024Q4,9.0
SOAR,5.0,45.0,Funding Round,Cogitent Ventures,DePIN,2024-12-11,2024,2024-12,2024Q4,9.0
SOAR,5.0,45.0,Funding Round,Plug and Play,DePIN,2024-12-11,2024,2024-12,2024Q4,9.0
SOAR,5.0,45.0,Funding Round,Hyperithm,DePIN,2024-12-11,2024,2024-12,2024Q4,9.0
SOAR,5.0,45.0,Funding Round,BlockBuilders,DePIN,2024-12-11,2024,2024-12,2024Q4,9.0
SOAR,5.0,45.0,Funding Round,Taisu Ventures,DePIN,2024-12-11,2024,2024-12,2024Q4,9.0
Multiledgers,1.0,10.0,Funding Round,Koyamaki Ventures,Infrastructure,2024-12-11,2024,2024-12,2024Q4,10.0
Multiledgers,1.0,10.0,Funding Round,Oxygea Ventures,Infrastructure,2024-12-11,2024,2024-12,2024Q4,10.0
Multiledgers,1.0,10.0,Funding Round,Indicator Capital,Infrastructure,2024-12-11,2024,2024-12,2024Q4,10.0
KAST,10.0,100.0,Seed Round,HongShan (ex-Sequoia China),Finance,2024-12-11,2024,2024-12,2024Q4,10.0
KAST,10.0,100.0,Seed Round,Peak XV Partners (ex-Sequoia India),Finance,2024-12-11,2024,2024-12,2024Q4,10.0
KAST,10.0,100.0,Seed Round,DST Global,Finance,2024-12-11,2024,2024-12,2024Q4,10.0
KAST,10.0,100.0,Seed Round,Goodwater,Finance,2024-12-11,2024,2024-12,2024Q4,10.0
Sphere,5.0,50.0,Strategic Round,Coinbase Ventures,Blockchain Service,2024-12-11,2024,2024-12,2024Q4,10.0
Sphere,5.0,50.0,Strategic Round,Kraken Ventures,Blockchain Service,2024-12-11,2024,2024-12,2024Q4,10.0
Sphere,5.0,50.0,Strategic Round,Joe McCann,Blockchain Service,2024-12-11,2024,2024-12,2024Q4,10.0
Sphere,5.0,50.0,Strategic Round,Stepan Simkin,Blockchain Service,2024-12-11,2024,2024-12,2024Q4,10.0
Sphere,5.0,50.0,Strategic Round,Anagram Crypto,Blockchain Service,2024-12-11,2024,2024-12,2024Q4,10.0
Sphere,5.0,50.0,Strategic Round,Visa,Blockchain Service,2024-12-11,2024,2024-12,2024Q4,10.0
Sphere,5.0,50.0,Strategic Round,BOOGLE,Blockchain Service,2024-12-11,2024,2024-12,2024Q4,10.0
Sphere,5.0,50.0,Strategic Round,Stakeholder,Blockchain Service,2024-12-11,2024,2024-12,2024Q4,10.0
Sphere,5.0,50.0,Strategic Round,Nom,Blockchain Service,2024-12-11,2024,2024-12,2024Q4,10.0
Sphere,5.0,50.0,Strategic Round,Richard Wu,Blockchain Service,2024-12-11,2024,2024-12,2024Q4,10.0
Sphere,5.0,50.0,Strategic Round,Austin Green,Blockchain Service,2024-12-11,2024,2024-12,2024Q4,10.0
Sphere,5.0,50.0,Strategic Round,Pyth Network,Blockchain Service,2024-12-11,2024,2024-12,2024Q4,10.0
Sphere,5.0,50.0,Strategic Round,Jarry Xiao,Blockchain Service,2024-12-11,2024,2024-12,2024Q4,10.0
Sphere,5.0,50.0,Strategic Round,Robinson Burkey,Blockchain Service,2024-12-11,2024,2024-12,2024Q4,10.0
Sphere,5.0,50.0,Strategic Round,Tristan,Blockchain Service,2024-12-11,2024,2024-12,2024Q4,10.0
Sphere,5.0,50.0,Strategic Round,echo,Blockchain Service,2024-12-11,2024,2024-12,2024Q4,10.0
Sphere,5.0,50.0,Strategic Round,Bridge,Blockchain Service,2024-12-11,2024,2024-12,2024Q4,10.0
Sphere,5.0,50.0,Strategic Round,Anna Y,Blockchain Service,2024-12-11,2024,2024-12,2024Q4,10.0
Sphere,5.0,50.0,Strategic Round,Wells Fargo Strategic Capital,Blockchain Service,2024-12-11,2024,2024-12,2024Q4,10.0
Sphere,5.0,50.0,Strategic Round,Kadense,Blockchain Service,2024-12-11,2024,2024-12,2024Q4,10.0
Sphere,5.0,50.0,Strategic Round,Dominic Tsang,Blockchain Service,2024-12-11,2024,2024-12,2024Q4,10.0
Sphere,5.0,50.0,Strategic Round,Temporal,Blockchain Service,2024-12-11,2024,2024-12,2024Q4,10.0
Sphere,5.0,50.0,Strategic Round,Anza,Blockchain Service,2024-12-11,2024,2024-12,2024Q4,10.0
Sphere,5.0,50.0,Strategic Round,Overclock,Blockchain Service,2024-12-11,2024,2024-12,2024Q4,10.0
Sphere,5.0,50.0,Strategic Round,Anders,Blockchain Service,2024-12-11,2024,2024-12,2024Q4,10.0
Sphere,5.0,50.0,Strategic Round,Yelena Cavanaugh,Blockchain Service,2024-12-11,2024,2024-12,2024Q4,10.0
Sphere,5.0,50.0,Strategic Round,Rebecca Rettig,Blockchain Service,2024-12-11,2024,2024-12,2024Q4,10.0
Sphere,5.0,50.0,Strategic Round,Joao Reginatto,Blockchain Service,2024-12-11,2024,2024-12,2024Q4,10.0
Sphere,5.0,50.0,Strategic Round,Phil Chang,Blockchain Service,2024-12-11,2024,2024-12,2024Q4,10.0
Spicenet,3.0,34.0,Seed Round,Hack VC,Layer-2,2024-12-11,2024,2024-12,2024Q4,11.333333333333334
Spicenet,3.0,34.0,Seed Round,Magnus Capital,Layer-2,2024-12-11,2024,2024-12,2024Q4,11.333333333333334
Spicenet,3.0,34.0,Seed Round,Tekin Salimi,Layer-2,2024-12-11,2024,2024-12,2024Q4,11.333333333333334
Spicenet,3.0,34.0,Seed Round,George Lambeth,Layer-2,2024-12-11,2024,2024-12,2024Q4,11.333333333333334
Spicenet,3.0,34.0,Seed Round,Zaki Manian,Layer-2,2024-12-11,2024,2024-12,2024Q4,11.333333333333334
Spicenet,3.0,34.0,Seed Round,DoraHacks Ventures,Layer-2,2024-12-11,2024,2024-12,2024Q4,11.333333333333334
Spicenet,3.0,34.0,Seed Round,WAGMI Ventures,Layer-2,2024-12-11,2024,2024-12,2024Q4,11.333333333333334
Spicenet,3.0,34.0,Seed Round,Nick White,Layer-2,2024-12-11,2024,2024-12,2024Q4,11.333333333333334
Spicenet,3.0,34.0,Seed Round,Public Works,Layer-2,2024-12-11,2024,2024-12,2024Q4,11.333333333333334
Spicenet,3.0,34.0,Seed Round,Smokey The Bera,Layer-2,2024-12-11,2024,2024-12,2024Q4,11.333333333333334
Spicenet,3.0,34.0,Seed Round,John Adler,Layer-2,2024-12-11,2024,2024-12,2024Q4,11.333333333333334
Spicenet,3.0,34.0,Seed Round,Batu,Layer-2,2024-12-11,2024,2024-12,2024Q4,11.333333333333334
Spicenet,3.0,34.0,Seed Round,Ismail Khoffi,Layer-2,2024-12-11,2024,2024-12,2024Q4,11.333333333333334
Spicenet,3.0,34.0,Seed Round,P-OPS Team,Layer-2,2024-12-11,2024,2024-12,2024Q4,11.333333333333334
Spicenet,3.0,34.0,Seed Round,echo,Layer-2,2024-12-11,2024,2024-12,2024Q4,11.333333333333334
Spicenet,3.0,34.0,Seed Round,The Rollup Ventures,Layer-2,2024-12-11,2024,2024-12,2024Q4,11.333333333333334
Spicenet,3.0,34.0,Seed Round,Vish.eth,Layer-2,2024-12-11,2024,2024-12,2024Q4,11.333333333333334
Spicenet,3.0,34.0,Seed Round,TPC,Layer-2,2024-12-11,2024,2024-12,2024Q4,11.333333333333334
Spicenet,3.0,34.0,Seed Round,RandomTask,Layer-2,2024-12-11,2024,2024-12,2024Q4,11.333333333333334
Exabits,15.0,150.0,Seed Round,Hack VC,Infrastructure,2024-12-10,2024,2024-12,2024Q4,10.0
Hyperbolic,12.0,120.0,Series A,Polychain Capital,Blockchain Service,2024-12-10,2024,2024-12,2024Q4,10.0
Hyperbolic,12.0,120.0,Series A,Variant,Blockchain Service,2024-12-10,2024,2024-12,2024Q4,10.0
Hyperbolic,12.0,120.0,Series A,IOSG Ventures,Blockchain Service,2024-12-10,2024,2024-12,2024Q4,10.0
Hyperbolic,12.0,120.0,Series A,Wintermute,Blockchain Service,2024-12-10,2024,2024-12,2024Q4,10.0
Hyperbolic,12.0,120.0,Series A,Bankless,Blockchain Service,2024-12-10,2024,2024-12,2024Q4,10.0
Hyperbolic,12.0,120.0,Series A,Chapter One Ventures,Blockchain Service,2024-12-10,2024,2024-12,2024Q4,10.0
Hyperbolic,12.0,120.0,Series A,GSR Markets (GSR),Blockchain Service,2024-12-10,2024,2024-12,2024Q4,10.0
Hyperbolic,12.0,120.0,Series A,Ambush Capital,Blockchain Service,2024-12-10,2024,2024-12,2024Q4,10.0
Hyperbolic,12.0,120.0,Series A,Blockchain Builders Fund,Blockchain Service,2024-12-10,2024,2024-12,2024Q4,10.0
Hyperbolic,12.0,120.0,Series A,Faction,Blockchain Service,2024-12-10,2024,2024-12,2024Q4,10.0
Klickl,25.0,125.0,Series A,Aptos,Finance,2024-12-10,2024,2024-12,2024Q4,5.0
Klickl,25.0,125.0,Series A,Summer Ventures,Finance,2024-12-10,2024,2024-12,2024Q4,5.0
Klickl,25.0,125.0,Series A,Web3Port,Finance,2024-12-10,2024,2024-12,2024Q4,5.0
Klickl,25.0,125.0,Series A,Heritage Horizon Capital,Finance,2024-12-10,2024,2024-12,2024Q4,5.0
Klickl,25.0,125.0,Series A,Alpha Square Group,Finance,2024-12-10,2024,2024-12,2024Q4,5.0
Klickl,25.0,125.0,Series A,Heng Feng Group,Finance,2024-12-10,2024,2024-12,2024Q4,5.0
Klickl,25.0,125.0,Series A,The Bond Group,Finance,2024-12-10,2024,2024-12,2024Q4,5.0
Relai,12.0,120.0,Series A,Ego Death Capital,Finance,2024-12-10,2024,2024-12,2024Q4,10.0
Relai,12.0,120.0,Series A,Timechain,Finance,2024-12-10,2024,2024-12,2024Q4,10.0
Relai,12.0,120.0,Series A,Plan B Bitcoin Fund,Finance,2024-12-10,2024,2024-12,2024Q4,10.0
Relai,12.0,120.0,Series A,Solit Group,Finance,2024-12-10,2024,2024-12,2024Q4,10.0
Neptune Protocol,4.0,39.0,Seed Round,CMS Holdings,DeFi,2024-12-10,2024,2024-12,2024Q4,9.75
Neptune Protocol,4.0,39.0,Seed Round,Animoca Brands,DeFi,2024-12-10,2024,2024-12,2024Q4,9.75
Neptune Protocol,4.0,39.0,Seed Round,Maelstrom,DeFi,2024-12-10,2024,2024-12,2024Q4,9.75
Neptune Protocol,4.0,39.0,Seed Round,RockTree Capital,DeFi,2024-12-10,2024,2024-12,2024Q4,9.75
Neptune Protocol,4.0,39.0,Seed Round,Infinity Ventures Crypto (IVC),DeFi,2024-12-10,2024,2024-12,2024Q4,9.75
Neptune Protocol,4.0,39.0,Seed Round,Stake Capital,DeFi,2024-12-10,2024,2024-12,2024Q4,9.75
Neptune Protocol,4.0,39.0,Seed Round,Ben Lakoff,DeFi,2024-12-10,2024,2024-12,2024Q4,9.75
Neptune Protocol,4.0,39.0,Seed Round,NxGen,DeFi,2024-12-10,2024,2024-12,2024Q4,9.75
Neptune Protocol,4.0,39.0,Seed Round,MH Ventures,DeFi,2024-12-10,2024,2024-12,2024Q4,9.75
Neptune Protocol,4.0,39.0,Seed Round,Zephyrus Capital,DeFi,2024-12-10,2024,2024-12,2024Q4,9.75
Neptune Protocol,4.0,39.0,Seed Round,Meltem Demirors,DeFi,2024-12-10,2024,2024-12,2024Q4,9.75
Neptune Protocol,4.0,39.0,Seed Round,Cogitent Ventures,DeFi,2024-12-10,2024,2024-12,2024Q4,9.75
Neptune Protocol,4.0,39.0,Seed Round,GCR (Global Coin Research),DeFi,2024-12-10,2024,2024-12,2024Q4,9.75
Neptune Protocol,4.0,39.0,Seed Round,Builder Capital,DeFi,2024-12-10,2024,2024-12,2024Q4,9.75
Neptune Protocol,4.0,39.0,Seed Round,WAGMI Ventures,DeFi,2024-12-10,2024,2024-12,2024Q4,9.75
Neptune Protocol,4.0,39.0,Seed Round,Bloccelerate,DeFi,2024-12-10,2024,2024-12,2024Q4,9.75
Neptune Protocol,4.0,39.0,Seed Round,Optic Capital,DeFi,2024-12-10,2024,2024-12,2024Q4,9.75
Neptune Protocol,4.0,39.0,Seed Round,Kartik Talwar,DeFi,2024-12-10,2024,2024-12,2024Q4,9.75
Neptune Protocol,4.0,39.0,Seed Round,Relayer Capital,DeFi,2024-12-10,2024,2024-12,2024Q4,9.75
Neptune Protocol,4.0,39.0,Seed Round,Mike Silagadze,DeFi,2024-12-10,2024,2024-12,2024Q4,9.75
Neptune Protocol,4.0,39.0,Seed Round,Wise3 Ventures,DeFi,2024-12-10,2024,2024-12,2024Q4,9.75
Neptune Protocol,4.0,39.0,Seed Round,Veil,DeFi,2024-12-10,2024,2024-12,2024Q4,9.75
COSIMO,25.0,250.0,Funding Round,Desmond Mac Intype,Finance,2024-12-10,2024,2024-12,2024Q4,10.0
Sekai,3.0,31.0,Seed Round,a16z crypto CSX,Social,2024-11-05,2024,2024-11,2024Q4,10.333333333333334
Sekai,3.0,31.0,Seed Round,Hashed,Social,2024-11-05,2024,2024-11,2024Q4,10.333333333333334
Sekai,3.0,31.0,Seed Round,Orange DAO,Social,2024-11-05,2024,2024-11,2024Q4,10.333333333333334
Sekai,3.0,31.0,Seed Round,Zypsy,Social,2024-11-05,2024,2024-11,2024Q4,10.333333333333334
Sekai,3.0,31.0,Seed Round,Azuki,Social,2024-11-05,2024,2024-11,2024Q4,10.333333333333334
Fija,1.0,13.0,Seed Round,CV VC,DeFi,2024-11-05,2024,2024-11,2024Q4,13.0
Fija,1.0,13.0,Seed Round,Keyrock,DeFi,2024-11-05,2024,2024-11,2024Q4,13.0
Fija,1.0,13.0,Seed Round,Heliad AG,DeFi,2024-11-05,2024,2024-11,2024Q4,13.0
Fija,1.0,13.0,Seed Round,Tenity,DeFi,2024-11-05,2024,2024-11,2024Q4,13.0
Vlayer,10.0,100.0,Pre-seed,Andreessen Horowitz (a16z),Infrastructure,2024-11-04,2024,2024-11,2024Q4,10.0
Vlayer,10.0,100.0,Pre-seed,Strobe (Prev. BlockTower Capital),Infrastructure,2024-11-04,2024,2024-11,2024Q4,10.0
Vlayer,10.0,100.0,Pre-seed,Credo Ventures,Infrastructure,2024-11-04,2024,2024-11,2024Q4,10.0
Vlayer,10.0,100.0,Pre-seed,Aayush Gupta,Infrastructure,2024-11-04,2024,2024-11,2024Q4,10.0
Vlayer,10.0,100.0,Pre-seed,Peter Hoang,Infrastructure,2024-11-04,2024,2024-11,2024Q4,10.0
Vlayer,10.0,100.0,Pre-seed,Remco Bloemen,Infrastructure,2024-11-04,2024,2024-11,2024Q4,10.0
Vlayer,10.0,100.0,Pre-seed,Jakub Florkiewicz,Infrastructure,2024-11-04,2024,2024-11,2024Q4,10.0
Vlayer,10.0,100.0,Pre-seed,Zac Williamson,Infrastructure,2024-11-04,2024,2024-11,2024Q4,10.0
Earos,10.0,100.0,Pre-seed,Lemon Ltd,Gaming,2024-11-04,2024,2024-11,2024Q4,10.0
EPHYRA,2.0,20.0,Seed Round,K300 Venture,Gaming,2024-11-03,2024,2024-11,2024Q4,10.0
EPHYRA,2.0,20.0,Seed Round,AZA Ventures,Gaming,2024-11-03,2024,2024-11,2024Q4,10.0
EPHYRA,2.0,20.0,Seed Round,Notch Ventures,Gaming,2024-11-03,2024,2024-11,2024Q4,10.0
EPHYRA,2.0,20.0,Seed Round,Tido Capital,Gaming,2024-11-03,2024,2024-11,2024Q4,10.0
EPHYRA,2.0,20.0,Seed Round,T-Fund,Gaming,2024-11-03,2024,2024-11,2024Q4,10.0
EPHYRA,2.0,20.0,Seed Round,Asva Capital,Gaming,2024-11-03,2024,2024-11,2024Q4,10.0
EPHYRA,2.0,20.0,Seed Round,BuzzBridge Capital,Gaming,2024-11-03,2024,2024-11,2024Q4,10.0
Amplify World,1.0,0.0,Funding Round,Chapel Ventures,Social,2024-11-01,2024,2024-11,2024Q4,0.0
BetHog,6.0,60.0,Seed Round,6MV (6th Man Ventures),Gambling,2024-11-12,2024,2024-11,2024Q4,10.0
BetHog,6.0,60.0,Seed Round,Josh Hannah,Gambling,2024-11-12,2024,2024-11,2024Q4,10.0
BetHog,6.0,60.0,Seed Round,Will Ventures,Gambling,2024-11-12,2024,2024-11,2024Q4,10.0
BetHog,6.0,60.0,Seed Round,Bullpen Capital,Gambling,2024-11-12,2024,2024-11,2024Q4,10.0
BetHog,6.0,60.0,Seed Round,Karatage,Gambling,2024-11-12,2024,2024-11,2024Q4,10.0
BetHog,6.0,60.0,Seed Round,Advancit Capital,Gambling,2024-11-12,2024,2024-11,2024Q4,10.0
Eidon AI,4.0,35.0,Seed Round,Framework Ventures,Infrastructure,2024-11-12,2024,2024-11,2024Q4,8.75
Eidon AI,4.0,35.0,Seed Round,cyber Fund,Infrastructure,2024-11-12,2024,2024-11,2024Q4,8.75
Tranched,3.0,34.0,Pre-seed,Andreessen Horowitz (a16z),Lending Platform,2024-11-12,2024,2024-11,2024Q4,11.333333333333334
Tranched,3.0,34.0,Pre-seed,Blockwall Management,Lending Platform,2024-11-12,2024,2024-11,2024Q4,11.333333333333334
Tranched,3.0,34.0,Pre-seed,Kima Ventures,Lending Platform,2024-11-12,2024,2024-11,2024Q4,11.333333333333334
Tranched,3.0,34.0,Pre-seed,Speedinvest,Lending Platform,2024-11-12,2024,2024-11,2024Q4,11.333333333333334
Tranched,3.0,34.0,Pre-seed,OVNI Capital,Lending Platform,2024-11-12,2024,2024-11,2024Q4,11.333333333333334
STO,22.0,220.0,Funding Round,Polychain Capital,Liquid Staking Protocols,2024-11-11,2024,2024-11,2024Q4,10.0
STO,22.0,220.0,Funding Round,YZi Labs (prev Binance Labs),Liquid Staking Protocols,2024-11-11,2024,2024-11,2024Q4,10.0
STO,22.0,220.0,Funding Round,Amber Group,Liquid Staking Protocols,2024-11-11,2024,2024-11,2024Q4,10.0
STO,22.0,220.0,Funding Round,HashKey Capital,Liquid Staking Protocols,2024-11-11,2024,2024-11,2024Q4,10.0
STO,22.0,220.0,Funding Round,OKX Ventures,Liquid Staking Protocols,2024-11-11,2024,2024-11,2024Q4,10.0
STO,22.0,220.0,Funding Round,Bankless,Liquid Staking Protocols,2024-11-11,2024,2024-11,2024Q4,10.0
STO,22.0,220.0,Funding Round,SevenX Ventures,Liquid Staking Protocols,2024-11-11,2024,2024-11,2024Q4,10.0
STO,22.0,220.0,Funding Round,GTS Ventures,Liquid Staking Protocols,2024-11-11,2024,2024-11,2024Q4,10.0
STO,22.0,220.0,Funding Round,Zonff Partners,Liquid Staking Protocols,2024-11-11,2024,2024-11,2024Q4,10.0
STO,22.0,220.0,Funding Round,Quantstamp,Liquid Staking Protocols,2024-11-11,2024,2024-11,2024Q4,10.0
STO,22.0,220.0,Funding Round,CoinSummer,Liquid Staking Protocols,2024-11-11,2024,2024-11,2024Q4,10.0
STO,22.0,220.0,Funding Round,dao5,Liquid Staking Protocols,2024-11-11,2024,2024-11,2024Q4,10.0
STO,22.0,220.0,Funding Round,Youbi Capital,Liquid Staking Protocols,2024-11-11,2024,2024-11,2024Q4,10.0
STO,22.0,220.0,Funding Round,Skyland Ventures,Liquid Staking Protocols,2024-11-11,2024,2024-11,2024Q4,10.0
STO,22.0,220.0,Funding Round,Symbolic Capital,Liquid Staking Protocols,2024-11-11,2024,2024-11,2024Q4,10.0
STO,22.0,220.0,Funding Round,Nomad Capital,Liquid Staking Protocols,2024-11-11,2024,2024-11,2024Q4,10.0
STO,22.0,220.0,Funding Round,Arcane Crypto,Liquid Staking Protocols,2024-11-11,2024,2024-11,2024Q4,10.0
STO,22.0,220.0,Funding Round,Bonfire Union,Liquid Staking Protocols,2024-11-11,2024,2024-11,2024Q4,10.0
STO,22.0,220.0,Funding Round,Unity Ventures,Liquid Staking Protocols,2024-11-11,2024,2024-11,2024Q4,10.0
TAC,7.0,65.0,Seed Round,CMT Digital,Blockchain,2024-11-11,2024,2024-11,2024Q4,9.285714285714286
TAC,7.0,65.0,Seed Round,BitScale Capital,Blockchain,2024-11-11,2024,2024-11,2024Q4,9.285714285714286
TAC,7.0,65.0,Seed Round,The Spartan Group,Blockchain,2024-11-11,2024,2024-11,2024Q4,9.285714285714286
TAC,7.0,65.0,Seed Round,Hack VC,Blockchain,2024-11-11,2024,2024-11,2024Q4,9.285714285714286
TAC,7.0,65.0,Seed Round,Animoca Brands,Blockchain,2024-11-11,2024,2024-11,2024Q4,9.285714285714286
TAC,7.0,65.0,Seed Round,P2 Ventures,Blockchain,2024-11-11,2024,2024-11,2024Q4,9.285714285714286
TAC,7.0,65.0,Seed Round,Sandeep Nailwal,Blockchain,2024-11-11,2024,2024-11,2024Q4,9.285714285714286
TAC,7.0,65.0,Seed Round,Primitive Ventures,Blockchain,2024-11-11,2024,2024-11,2024Q4,9.285714285714286
TAC,7.0,65.0,Seed Round,Ashwin Ramachandran,Blockchain,2024-11-11,2024,2024-11,2024Q4,9.285714285714286
TAC,7.0,65.0,Seed Round,Ankr,Blockchain,2024-11-11,2024,2024-11,2024Q4,9.285714285714286
TAC,7.0,65.0,Seed Round,Symbolic Capital,Blockchain,2024-11-11,2024,2024-11,2024Q4,9.285714285714286
TAC,7.0,65.0,Seed Round,Karatage,Blockchain,2024-11-11,2024,2024-11,2024Q4,9.285714285714286
TAC,7.0,65.0,Seed Round,Paper Ventures,Blockchain,2024-11-11,2024,2024-11,2024Q4,9.285714285714286
TAC,7.0,65.0,Seed Round,TON Ventures,Blockchain,2024-11-11,2024,2024-11,2024Q4,9.285714285714286
TAC,7.0,65.0,Seed Round,Mentat Group,Blockchain,2024-11-11,2024,2024-11,2024Q4,9.285714285714286
mbd,3.0,30.0,Pre-seed,Andreessen Horowitz (a16z),Social,2024-11-11,2024,2024-11,2024Q4,10.0
mbd,3.0,30.0,Pre-seed,Mask Network,Social,2024-11-11,2024,2024-11,2024Q4,10.0
mbd,3.0,30.0,Pre-seed,Polymorphic Capital,Social,2024-11-11,2024,2024-11,2024Q4,10.0
mbd,3.0,30.0,Pre-seed,WAGMI Ventures,Social,2024-11-11,2024,2024-11,2024Q4,10.0
mbd,3.0,30.0,Pre-seed,Forward Research,Social,2024-11-11,2024,2024-11,2024Q4,10.0
mbd,3.0,30.0,Pre-seed,Social Graph Ventures,Social,2024-11-11,2024,2024-11,2024Q4,10.0
Brevis Network,8.0,75.0,Seed Round,Polychain Capital,Zero Knowledge,2024-11-11,2024,2024-11,2024Q4,9.375
Brevis Network,8.0,75.0,Seed Round,YZi Labs (prev Binance Labs),Zero Knowledge,2024-11-11,2024,2024-11,2024Q4,9.375
Brevis Network,8.0,75.0,Seed Round,IOSG Ventures,Zero Knowledge,2024-11-11,2024,2024-11,2024Q4,9.375
Brevis Network,8.0,75.0,Seed Round,HashKey Capital,Zero Knowledge,2024-11-11,2024,2024-11,2024Q4,9.375
Brevis Network,8.0,75.0,Seed Round,Bankless,Zero Knowledge,2024-11-11,2024,2024-11,2024Q4,9.375
Brevis Network,8.0,75.0,Seed Round,Nomad Capital,Zero Knowledge,2024-11-11,2024,2024-11,2024Q4,9.375
Akave,3.0,35.0,Pre-seed,Blockchange Ventures,Layer-2,2024-11-11,2024,2024-11,2024Q4,11.666666666666666
Akave,3.0,35.0,Pre-seed,Protocol Labs,Layer-2,2024-11-11,2024,2024-11,2024Q4,11.666666666666666
Akave,3.0,35.0,Pre-seed,Lightshift Capital,Layer-2,2024-11-11,2024,2024-11,2024Q4,11.666666666666666
Akave,3.0,35.0,Pre-seed,Blockchain Builders Fund,Layer-2,2024-11-11,2024,2024-11,2024Q4,11.666666666666666
MAP,1.0,10.0,Strategic Round,Gryps,Blockchain,2024-11-08,2024,2024-11,2024Q4,10.0
Pharos,8.0,80.0,Seed Round,Hack VC,Blockchain,2024-11-08,2024,2024-11,2024Q4,10.0
Pharos,8.0,80.0,Seed Round,SNZ Holding,Blockchain,2024-11-08,2024,2024-11,2024Q4,10.0
Pharos,8.0,80.0,Seed Round,Chorus One,Blockchain,2024-11-08,2024,2024-11,2024Q4,10.0
Pharos,8.0,80.0,Seed Round,MH Ventures,Blockchain,2024-11-08,2024,2024-11,2024Q4,10.0
Pharos,8.0,80.0,Seed Round,Hash Global,Blockchain,2024-11-08,2024,2024-11,2024Q4,10.0
Pharos,8.0,80.0,Seed Round,Dispersion Capital,Blockchain,2024-11-08,2024,2024-11,2024Q4,10.0
Pharos,8.0,80.0,Seed Round,GenerativeVentures,Blockchain,2024-11-08,2024,2024-11,2024Q4,10.0
Pharos,8.0,80.0,Seed Round,Faction,Blockchain,2024-11-08,2024,2024-11,2024Q4,10.0
Pharos,8.0,80.0,Seed Round,Reforge,Blockchain,2024-11-08,2024,2024-11,2024Q4,10.0
Cytonic,8.0,83.0,Seed Round,Lemniscap,Blockchain,2024-11-07,2024,2024-11,2024Q4,10.375
Cytonic,8.0,83.0,Seed Round,Arthur Hayes,Blockchain,2024-11-07,2024,2024-11,2024Q4,10.375
Cytonic,8.0,83.0,Seed Round,Nomura,Blockchain,2024-11-07,2024,2024-11,2024Q4,10.375
Cytonic,8.0,83.0,Seed Round,Lyrik Ventures,Blockchain,2024-11-07,2024,2024-11,2024Q4,10.375
Cytonic,8.0,83.0,Seed Round,Lattice,Blockchain,2024-11-07,2024,2024-11,2024Q4,10.375
Cytonic,8.0,83.0,Seed Round,IOBC Capital,Blockchain,2024-11-07,2024,2024-11,2024Q4,10.375
